Assay_Type	AvgSpotLen	BioSample	Center_Name	DATASTORE_filetype	Experiment	InsertSize	Instrument	Isolate	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	collection_date	flowcell_barcode	geographic_location_country_and_or_sea_region	gssr_id	instrument_name	isolation_source	lane	lsid	product_order	project	read_group_id	root_sample_id	run_barcode	run_name	sample_id	specific_host	work_request	BioProject	Consent	DATASTORE_provider	LibraryLayout	Platform	SRA_Study
WGS	202	SAMN02333976	BI	sra	SRX343676	200	Illumina HiSeq 2000	M.P.AST	RANDOM	METAGENOMIC	Pond-221558	2015-08-27	907	572	gut metagenome	2015-08-27	SRR2187429	SRS476118	M.P.AST	missing	D246PACXX	missing	290257.0	SL-HAY	Stool	2	broadinstitute.org:bsp.prod.sample:3VVWP	PDO-309	G30415	D246P.2	SM-3NFLF	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVWP	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333973	BI	sra	SRX343860	200	Illumina HiSeq 2000	NK.P1.AST	RANDOM	METAGENOMIC	Pond-221551	2015-08-27	722	476	gut metagenome	2015-08-27	SRR2187430	SRS476193	NK.P1.AST	missing	D246PACXX	missing	290251.0	SL-HAY	Stool	7	broadinstitute.org:bsp.prod.sample:3VVWI	PDO-309	G30409	D246P.7	SM-3NFLE	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVWI	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333957	BI	sra	SRX344181	200	Illumina HiSeq 2000	M1.7.ST	RANDOM	METAGENOMIC	Pond-222351	2015-08-27	553	373	gut metagenome	2015-08-27	SRR2187431	SRS476077	M1.7.ST	missing	D2464ACXX	missing	290500.0	SL-HAY	Stool	1	broadinstitute.org:bsp.prod.sample:3VWMA	PDO-310	G30462	D2464.1	SM-3NFOE	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWMA	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334035	BI	sra	SRX343402	200	Illumina HiSeq 2000	W2.HH2.SO	RANDOM	METAGENOMIC	Pond-221508	2015-08-27	718	461	soil metagenome	2015-08-27	SRR2187432	SRS475959	W2.HH2.SO	missing	D246PACXX	missing	290209.0	SL-HAY	Soil	2	broadinstitute.org:bsp.prod.sample:3VVV9	PDO-309	G30367	D246P.2	SM-3NF7M	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVV9	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334024	BI	sra	SRX344440	200	Illumina HiSeq 2000	M1.25.ST	RANDOM	METAGENOMIC	Pond-222420	2015-08-27	544	370	gut metagenome	2015-08-27	SRR2187433	SRS475627	M1.25.ST	missing	D2464ACXX	missing	290567.0	SL-HAY	Stool	2	broadinstitute.org:bsp.prod.sample:3VWO9	PDO-310	G30529	D2464.2	SM-3NFNW	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWO9	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333996	BI	sra	SRX343118	200	Illumina HiSeq 2000	M1.10.ST	RANDOM	METAGENOMIC	Pond-222348	2015-08-27	478	322	gut metagenome	2015-08-27	SRR2187434	SRS475694	M1.10.ST	missing	D2464ACXX	missing	290498.0	SL-HAY	Stool	5	broadinstitute.org:bsp.prod.sample:3VWM7	PDO-310	G30460	D2464.5	SM-3NFNR	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWM7	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333976	BI	sra	SRX343676	200	Illumina HiSeq 2000	M.P.AST	RANDOM	METAGENOMIC	Pond-221558	2015-08-27	927	588	gut metagenome	2015-08-27	SRR2187441	SRS476118	M.P.AST	missing	D246PACXX	missing	290257.0	SL-HAY	Stool	7	broadinstitute.org:bsp.prod.sample:3VVWP	PDO-309	G30415	D246P.7	SM-3NFLF	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVWP	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334051	BI	sra	SRX344274	200	Illumina HiSeq 2000	M1.38.ST	RANDOM	METAGENOMIC	Pond-222361	2015-08-27	482	329	gut metagenome	2015-08-27	SRR2187442	SRS476141	M1.38.ST	missing	D2464ACXX	missing	290510.0	SL-HAY	Stool	1	broadinstitute.org:bsp.prod.sample:3VWMK	PDO-310	G30472	D2464.1	SM-3NFNZ	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWMK	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333996	BI	sra	SRX343118	200	Illumina HiSeq 2000	M1.10.ST	RANDOM	METAGENOMIC	Pond-222348	2015-08-27	468	312	gut metagenome	2015-08-27	SRR2187443	SRS475694	M1.10.ST	missing	D2464ACXX	missing	290498.0	SL-HAY	Stool	8	broadinstitute.org:bsp.prod.sample:3VWM7	PDO-310	G30460	D2464.8	SM-3NFNR	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWM7	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334046	BI	sra	SRX345368	200	Illumina HiSeq 2000	Wl.HH5.SO	RANDOM	METAGENOMIC	Pond-221510	2015-08-27	744	479	soil metagenome	2015-08-27	SRR2187405	SRS476864	Wl.HH5.SO	missing	D246PACXX	missing	290211.0	SL-HAY	Soil	2	broadinstitute.org:bsp.prod.sample:3VVVB	PDO-309	G30369	D246P.2	SM-3NF82	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVVB	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334024	BI	sra	SRX344440	200	Illumina HiSeq 2000	M1.25.ST	RANDOM	METAGENOMIC	Pond-222420	2015-08-27	558	379	gut metagenome	2015-08-27	SRR2187399	SRS475627	M1.25.ST	missing	D2464ACXX	missing	290567.0	SL-HAY	Stool	4	broadinstitute.org:bsp.prod.sample:3VWO9	PDO-310	G30529	D2464.4	SM-3NFNW	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWO9	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334182	BI	sra	SRX345407	200	Illumina HiSeq 2000	HUGE-07-15.ST	RANDOM	METAGENOMIC	Pond-224261	2015-08-27	956	652	gut metagenome	2015-08-27	SRR2187356	SRS476872	HUGE-07-15.ST	missing	C1K43ACXX	missing	292861.0	SL-HAY	Stool	2	broadinstitute.org:bsp.prod.sample:3WLFY	PDO-308	G31297	C1K43.2	SM-3NQEJ	C1K43ACXX130219	130219_SL-HAY_0249_AFCC1K43ACXX	SM-3WLFY	missing	35334	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333973	BI	sra	SRX343860	200	Illumina HiSeq 2000	NK.P1.AST	RANDOM	METAGENOMIC	Pond-221551	2015-08-27	705	461	gut metagenome	2015-08-27	SRR2187444	SRS476193	NK.P1.AST	missing	D246PACXX	missing	290251.0	SL-HAY	Stool	6	broadinstitute.org:bsp.prod.sample:3VVWI	PDO-309	G30409	D246P.6	SM-3NFLE	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVWI	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334035	BI	sra	SRX343402	200	Illumina HiSeq 2000	W2.HH2.SO	RANDOM	METAGENOMIC	Pond-221508	2015-08-27	717	461	soil metagenome	2015-08-27	SRR2187445	SRS475959	W2.HH2.SO	missing	D246PACXX	missing	290209.0	SL-HAY	Soil	6	broadinstitute.org:bsp.prod.sample:3VVV9	PDO-309	G30367	D246P.6	SM-3NF7M	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVV9	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333957	BI	sra	SRX344181	200	Illumina HiSeq 2000	M1.7.ST	RANDOM	METAGENOMIC	Pond-222351	2015-08-27	566	382	gut metagenome	2015-08-27	SRR2187446	SRS476077	M1.7.ST	missing	D2464ACXX	missing	290500.0	SL-HAY	Stool	4	broadinstitute.org:bsp.prod.sample:3VWMA	PDO-310	G30462	D2464.4	SM-3NFOE	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWMA	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334048	BI	sra	SRX345409	200	Illumina HiSeq 2000	W1.HH13.SO	RANDOM	METAGENOMIC	Pond-221560	2015-08-27	786	353	soil metagenome	2015-08-27	SRR2187447	SRS476873	W1.HH13.SO	missing	D246PACXX	missing	290259.0	SL-HAY	Soil	5	broadinstitute.org:bsp.prod.sample:3VVWR	PDO-309	G30417	D246P.5	SM-3NF7S	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVWR	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334048	BI	sra	SRX345409	200	Illumina HiSeq 2000	W1.HH13.SO	RANDOM	METAGENOMIC	Pond-221560	2015-08-27	794	354	soil metagenome	2015-08-27	SRR2187448	SRS476873	W1.HH13.SO	missing	D246PACXX	missing	290259.0	SL-HAY	Soil	6	broadinstitute.org:bsp.prod.sample:3VVWR	PDO-309	G30417	D246P.6	SM-3NF7S	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVWR	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333976	BI	sra	SRX343676	200	Illumina HiSeq 2000	M.P.AST	RANDOM	METAGENOMIC	Pond-221558	2015-08-27	911	573	gut metagenome	2015-08-27	SRR2187449	SRS476118	M.P.AST	missing	D246PACXX	missing	290257.0	SL-HAY	Stool	5	broadinstitute.org:bsp.prod.sample:3VVWP	PDO-309	G30415	D246P.5	SM-3NFLF	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVWP	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334189	BI	sra	SRX343088	200	Illumina HiSeq 2000	W1.16.SA	RANDOM	METAGENOMIC	Pond-223700	2015-08-27	59	36	oral metagenome	2015-08-27	SRR2187450	SRS475668	W1.16.SA	missing	D24E8ACXX	missing	292260.0	SL-HBH	Saliva	7	broadinstitute.org:bsp.prod.sample:3W47F	PDO-314	G31121	D24E8.7	SM-3NPNM	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W47F	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334051	BI	sra	SRX344274	200	Illumina HiSeq 2000	M1.38.ST	RANDOM	METAGENOMIC	Pond-222361	2015-08-27	487	333	gut metagenome	2015-08-27	SRR2187451	SRS476141	M1.38.ST	missing	D2464ACXX	missing	290510.0	SL-HAY	Stool	4	broadinstitute.org:bsp.prod.sample:3VWMK	PDO-310	G30472	D2464.4	SM-3NFNZ	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWMK	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334051	BI	sra	SRX344274	200	Illumina HiSeq 2000	M1.38.ST	RANDOM	METAGENOMIC	Pond-222361	2015-08-27	482	328	gut metagenome	2015-08-27	SRR2187452	SRS476141	M1.38.ST	missing	D2464ACXX	missing	290510.0	SL-HAY	Stool	7	broadinstitute.org:bsp.prod.sample:3VWMK	PDO-310	G30472	D2464.7	SM-3NFNZ	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWMK	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334259	BI	sra	SRX344267	200	Illumina HiSeq 2000	W3.19.SA	RANDOM	METAGENOMIC	Pond-223695	2015-08-27	48	28	oral metagenome	2015-08-27	SRR2187453	SRS476178	W3.19.SA	missing	D24E8ACXX	missing	292256.0	SL-HBH	Saliva	8	broadinstitute.org:bsp.prod.sample:3W47A	PDO-314	G31117	D24E8.8	SM-3NQO2	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W47A	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333994	BI	sra	SRX344280	200	Illumina HiSeq 2000	W2.1.ST	RANDOM	METAGENOMIC	Pond-222355	2015-08-27	533	361	gut metagenome	2015-08-27	SRR2187454	SRS476092	W2.1.ST	missing	D2464ACXX	missing	290504.0	SL-HAY	Stool	8	broadinstitute.org:bsp.prod.sample:3VWME	PDO-310	G30466	D2464.8	SM-3NFPB	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWME	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333994	BI	sra	SRX344280	200	Illumina HiSeq 2000	W2.1.ST	RANDOM	METAGENOMIC	Pond-222355	2015-08-27	555	378	gut metagenome	2015-08-27	SRR2187553	SRS476092	W2.1.ST	missing	D2464ACXX	missing	290504.0	SL-HAY	Stool	3	broadinstitute.org:bsp.prod.sample:3VWME	PDO-310	G30466	D2464.3	SM-3NFPB	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWME	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333996	BI	sra	SRX343118	200	Illumina HiSeq 2000	M1.10.ST	RANDOM	METAGENOMIC	Pond-222348	2015-08-27	484	324	gut metagenome	2015-08-27	SRR2187554	SRS475694	M1.10.ST	missing	D2464ACXX	missing	290498.0	SL-HAY	Stool	1	broadinstitute.org:bsp.prod.sample:3VWM7	PDO-310	G30460	D2464.1	SM-3NFNR	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWM7	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334024	BI	sra	SRX344440	200	Illumina HiSeq 2000	M1.25.ST	RANDOM	METAGENOMIC	Pond-222420	2015-08-27	538	362	gut metagenome	2015-08-27	SRR2187555	SRS475627	M1.25.ST	missing	D2464ACXX	missing	290567.0	SL-HAY	Stool	7	broadinstitute.org:bsp.prod.sample:3VWO9	PDO-310	G30529	D2464.7	SM-3NFNW	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWO9	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334044	BI	sra	SRX343071	200	Illumina HiSeq 2000	W1.HH1.SO	RANDOM	METAGENOMIC	Pond-221512	2015-08-27	739	475	soil metagenome	2015-08-27	SRR2187556	SRS475652	W1.HH1.SO	missing	D246PACXX	missing	290213.0	SL-HAY	Soil	2	broadinstitute.org:bsp.prod.sample:3VVVD	PDO-309	G30371	D246P.2	SM-3NF8I	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVVD	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334046	BI	sra	SRX345368	200	Illumina HiSeq 2000	Wl.HH5.SO	RANDOM	METAGENOMIC	Pond-221510	2015-08-27	742	480	soil metagenome	2015-08-27	SRR2187557	SRS476864	Wl.HH5.SO	missing	D246PACXX	missing	290211.0	SL-HAY	Soil	1	broadinstitute.org:bsp.prod.sample:3VVVB	PDO-309	G30369	D246P.1	SM-3NF82	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVVB	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333957	BI	sra	SRX344181	200	Illumina HiSeq 2000	M1.7.ST	RANDOM	METAGENOMIC	Pond-222351	2015-08-27	565	380	gut metagenome	2015-08-27	SRR2187558	SRS476077	M1.7.ST	missing	D2464ACXX	missing	290500.0	SL-HAY	Stool	6	broadinstitute.org:bsp.prod.sample:3VWMA	PDO-310	G30462	D2464.6	SM-3NFOE	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWMA	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333994	BI	sra	SRX344280	200	Illumina HiSeq 2000	W2.1.ST	RANDOM	METAGENOMIC	Pond-222355	2015-08-27	550	375	gut metagenome	2015-08-27	SRR2187559	SRS476092	W2.1.ST	missing	D2464ACXX	missing	290504.0	SL-HAY	Stool	2	broadinstitute.org:bsp.prod.sample:3VWME	PDO-310	G30466	D2464.2	SM-3NFPB	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWME	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334035	BI	sra	SRX343402	200	Illumina HiSeq 2000	W2.HH2.SO	RANDOM	METAGENOMIC	Pond-221508	2015-08-27	720	460	soil metagenome	2015-08-27	SRR2187560	SRS475959	W2.HH2.SO	missing	D246PACXX	missing	290209.0	SL-HAY	Soil	4	broadinstitute.org:bsp.prod.sample:3VVV9	PDO-309	G30367	D246P.4	SM-3NF7M	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVV9	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333994	BI	sra	SRX344280	200	Illumina HiSeq 2000	W2.1.ST	RANDOM	METAGENOMIC	Pond-222355	2015-08-27	543	369	gut metagenome	2015-08-27	SRR2187561	SRS476092	W2.1.ST	missing	D2464ACXX	missing	290504.0	SL-HAY	Stool	5	broadinstitute.org:bsp.prod.sample:3VWME	PDO-310	G30466	D2464.5	SM-3NFPB	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWME	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334046	BI	sra	SRX345368	200	Illumina HiSeq 2000	Wl.HH5.SO	RANDOM	METAGENOMIC	Pond-221510	2015-08-27	748	478	soil metagenome	2015-08-27	SRR2187562	SRS476864	Wl.HH5.SO	missing	D246PACXX	missing	290211.0	SL-HAY	Soil	4	broadinstitute.org:bsp.prod.sample:3VVVB	PDO-309	G30369	D246P.4	SM-3NF82	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVVB	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334044	BI	sra	SRX343071	200	Illumina HiSeq 2000	W1.HH1.SO	RANDOM	METAGENOMIC	Pond-221512	2015-08-27	741	473	soil metagenome	2015-08-27	SRR2187563	SRS475652	W1.HH1.SO	missing	D246PACXX	missing	290213.0	SL-HAY	Soil	4	broadinstitute.org:bsp.prod.sample:3VVVD	PDO-309	G30371	D246P.4	SM-3NF8I	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVVD	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333973	BI	sra	SRX343860	200	Illumina HiSeq 2000	NK.P1.AST	RANDOM	METAGENOMIC	Pond-221551	2015-08-27	710	467	gut metagenome	2015-08-27	SRR2187564	SRS476193	NK.P1.AST	missing	D246PACXX	missing	290251.0	SL-HAY	Stool	1	broadinstitute.org:bsp.prod.sample:3VVWI	PDO-309	G30409	D246P.1	SM-3NFLE	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVWI	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334044	BI	sra	SRX343071	200	Illumina HiSeq 2000	W1.HH1.SO	RANDOM	METAGENOMIC	Pond-221512	2015-08-27	739	470	soil metagenome	2015-08-27	SRR2187565	SRS475652	W1.HH1.SO	missing	D246PACXX	missing	290213.0	SL-HAY	Soil	3	broadinstitute.org:bsp.prod.sample:3VVVD	PDO-309	G30371	D246P.3	SM-3NF8I	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVVD	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333973	BI	sra	SRX343860	200	Illumina HiSeq 2000	NK.P1.AST	RANDOM	METAGENOMIC	Pond-221551	2015-08-27	711	462	gut metagenome	2015-08-27	SRR2187566	SRS476193	NK.P1.AST	missing	D246PACXX	missing	290251.0	SL-HAY	Stool	5	broadinstitute.org:bsp.prod.sample:3VVWI	PDO-309	G30409	D246P.5	SM-3NFLE	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVWI	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334189	BI	sra	SRX343088	200	Illumina HiSeq 2000	W1.16.SA	RANDOM	METAGENOMIC	Pond-223700	2015-08-27	58	35	oral metagenome	2015-08-27	SRR2187567	SRS475668	W1.16.SA	missing	D24E8ACXX	missing	292260.0	SL-HBH	Saliva	2	broadinstitute.org:bsp.prod.sample:3W47F	PDO-314	G31121	D24E8.2	SM-3NPNM	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W47F	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334024	BI	sra	SRX344440	200	Illumina HiSeq 2000	M1.25.ST	RANDOM	METAGENOMIC	Pond-222420	2015-08-27	555	376	gut metagenome	2015-08-27	SRR2187568	SRS475627	M1.25.ST	missing	D2464ACXX	missing	290567.0	SL-HAY	Stool	6	broadinstitute.org:bsp.prod.sample:3VWO9	PDO-310	G30529	D2464.6	SM-3NFNW	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWO9	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333973	BI	sra	SRX343860	200	Illumina HiSeq 2000	NK.P1.AST	RANDOM	METAGENOMIC	Pond-221551	2015-08-27	716	463	gut metagenome	2015-08-27	SRR2187569	SRS476193	NK.P1.AST	missing	D246PACXX	missing	290251.0	SL-HAY	Stool	4	broadinstitute.org:bsp.prod.sample:3VVWI	PDO-309	G30409	D246P.4	SM-3NFLE	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVWI	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334024	BI	sra	SRX344440	200	Illumina HiSeq 2000	M1.25.ST	RANDOM	METAGENOMIC	Pond-222420	2015-08-27	542	367	gut metagenome	2015-08-27	SRR2187570	SRS475627	M1.25.ST	missing	D2464ACXX	missing	290567.0	SL-HAY	Stool	1	broadinstitute.org:bsp.prod.sample:3VWO9	PDO-310	G30529	D2464.1	SM-3NFNW	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWO9	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333996	BI	sra	SRX343118	200	Illumina HiSeq 2000	M1.10.ST	RANDOM	METAGENOMIC	Pond-222348	2015-08-27	490	330	gut metagenome	2015-08-27	SRR2187575	SRS475694	M1.10.ST	missing	D2464ACXX	missing	290498.0	SL-HAY	Stool	3	broadinstitute.org:bsp.prod.sample:3VWM7	PDO-310	G30460	D2464.3	SM-3NFNR	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWM7	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334044	BI	sra	SRX343071	200	Illumina HiSeq 2000	W1.HH1.SO	RANDOM	METAGENOMIC	Pond-221512	2015-08-27	740	474	soil metagenome	2015-08-27	SRR2187577	SRS475652	W1.HH1.SO	missing	D246PACXX	missing	290213.0	SL-HAY	Soil	5	broadinstitute.org:bsp.prod.sample:3VVVD	PDO-309	G30371	D246P.5	SM-3NF8I	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVVD	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334024	BI	sra	SRX344440	200	Illumina HiSeq 2000	M1.25.ST	RANDOM	METAGENOMIC	Pond-222420	2015-08-27	523	353	gut metagenome	2015-08-27	SRR2187578	SRS475627	M1.25.ST	missing	D2464ACXX	missing	290567.0	SL-HAY	Stool	8	broadinstitute.org:bsp.prod.sample:3VWO9	PDO-310	G30529	D2464.8	SM-3NFNW	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWO9	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334046	BI	sra	SRX345368	200	Illumina HiSeq 2000	Wl.HH5.SO	RANDOM	METAGENOMIC	Pond-221510	2015-08-27	747	479	soil metagenome	2015-08-27	SRR2187579	SRS476864	Wl.HH5.SO	missing	D246PACXX	missing	290211.0	SL-HAY	Soil	5	broadinstitute.org:bsp.prod.sample:3VVVB	PDO-309	G30369	D246P.5	SM-3NF82	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVVB	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334044	BI	sra	SRX343071	200	Illumina HiSeq 2000	W1.HH1.SO	RANDOM	METAGENOMIC	Pond-221512	2015-08-27	749	485	soil metagenome	2015-08-27	SRR2187580	SRS475652	W1.HH1.SO	missing	D246PACXX	missing	290213.0	SL-HAY	Soil	7	broadinstitute.org:bsp.prod.sample:3VVVD	PDO-309	G30371	D246P.7	SM-3NF8I	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVVD	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333996	BI	sra	SRX343118	200	Illumina HiSeq 2000	M1.10.ST	RANDOM	METAGENOMIC	Pond-222348	2015-08-27	480	321	gut metagenome	2015-08-27	SRR2187581	SRS475694	M1.10.ST	missing	D2464ACXX	missing	290498.0	SL-HAY	Stool	7	broadinstitute.org:bsp.prod.sample:3VWM7	PDO-310	G30460	D2464.7	SM-3NFNR	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWM7	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333996	BI	sra	SRX343118	200	Illumina HiSeq 2000	M1.10.ST	RANDOM	METAGENOMIC	Pond-222348	2015-08-27	486	327	gut metagenome	2015-08-27	SRR2187582	SRS475694	M1.10.ST	missing	D2464ACXX	missing	290498.0	SL-HAY	Stool	2	broadinstitute.org:bsp.prod.sample:3VWM7	PDO-310	G30460	D2464.2	SM-3NFNR	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWM7	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
